"run","tick","Dead","Hospital","InfectedvA","InfectedvB","Susceptible","Vaccinatated","Recovered"
1,162.0,9,1,6,0,877,0,108
1,163.0,9,1,6,0,877,0,108
1,164.0,9,1,6,0,877,0,108
1,165.0,9,1,6,0,877,0,108
1,166.0,9,1,6,0,875,0,110
1,167.0,9,1,6,0,875,0,110
1,168.0,9,1,6,0,875,0,110
1,169.0,9,1,6,0,875,0,110
1,170.0,9,1,6,0,875,0,110
1,171.0,9,1,8,0,873,0,110
1,172.0,9,1,7,0,873,0,111
1,173.0,9,1,8,0,872,0,111
1,174.0,9,1,8,0,872,0,111
1,175.0,9,1,8,0,872,0,111
1,176.0,9,1,8,0,872,0,111
1,177.0,9,1,7,0,872,0,112
1,178.0,9,1,7,0,872,0,112
1,179.0,9,1,7,0,872,0,112
1,180.0,9,1,6,0,872,0,113
1,181.0,9,1,6,0,872,0,113
1,182.0,9,1,5,0,872,0,114
1,183.0,9,1,6,0,871,0,114
1,184.0,9,1,7,0,870,0,114
1,185.0,9,1,7,0,870,0,114
1,186.0,9,1,7,0,870,0,114
1,187.0,9,1,5,0,870,0,116
1,188.0,9,1,6,0,869,0,116
1,189.0,9,1,6,0,869,0,116
1,190.0,9,1,7,0,868,0,116
1,191.0,9,1,8,0,867,0,116
1,192.0,9,1,6,0,867,0,118
1,193.0,9,1,6,0,867,0,118
1,194.0,9,1,5,0,867,0,119
1,195.0,9,1,5,0,867,0,119
1,196.0,9,1,5,0,867,0,119
1,197.0,9,1,5,0,867,0,119
1,198.0,9,1,6,0,866,0,119
1,199.0,9,1,6,0,866,0,119
1,200.0,9,1,6,0,866,0,119
1,201.0,9,1,6,0,866,0,119
1,202.0,9,1,6,0,866,0,119
1,203.0,9,1,7,0,865,0,119
1,204.0,9,1,7,0,864,0,120
1,205.0,9,1,6,0,864,0,121
1,206.0,9,1,6,0,864,0,121
1,207.0,9,1,8,0,862,0,121
1,208.0,9,1,8,0,862,0,121
1,209.0,9,1,7,0,862,0,122
1,210.0,9,1,7,0,862,0,122
1,211.0,9,1,7,0,861,0,123
1,212.0,9,1,7,0,860,0,124
1,213.0,9,1,9,0,858,0,124
1,214.0,9,1,9,0,858,0,124
1,215.0,9,1,9,0,858,0,124
1,216.0,9,1,10,0,857,0,124
1,217.0,9,1,10,0,857,0,124
1,218.0,9,1,11,0,856,0,124
1,219.0,9,1,9,0,856,0,126
1,220.0,9,1,10,0,855,0,126
1,221.0,9,1,10,0,855,0,126
1,222.0,9,1,10,0,855,0,126
1,223.0,9,1,10,0,855,0,126
1,224.0,9,1,9,0,854,0,128
1,225.0,9,1,8,0,854,0,129
1,226.0,9,1,8,0,853,0,130
1,227.0,9,1,8,0,853,0,130
1,228.0,9,1,6,0,853,0,132
1,229.0,9,1,6,0,853,0,132
1,230.0,9,1,6,0,853,0,132
1,231.0,9,1,6,0,853,0,132
1,232.0,9,1,6,0,853,0,132
1,233.0,9,1,6,0,853,0,132
1,234.0,9,1,3,0,853,0,135
1,235.0,9,1,3,0,853,0,135
1,236.0,9,1,3,0,853,0,135
1,237.0,9,1,3,0,852,0,136
1,238.0,9,1,3,0,852,0,136
1,239.0,9,1,3,0,852,0,136
1,240.0,9,1,2,0,852,0,137
1,241.0,9,1,1,0,852,0,138
1,242.0,9,1,1,0,852,0,138
1,243.0,9,1,1,0,852,0,138
1,244.0,9,1,1,0,852,0,138
1,245.0,9,1,1,0,852,0,138
1,246.0,9,1,1,0,852,0,138
1,247.0,9,1,1,0,852,0,138
1,248.0,9,1,1,0,852,0,138
1,249.0,9,1,1,0,852,0,138
1,250.0,9,1,1,0,852,0,138
1,251.0,9,1,1,0,852,0,138
1,252.0,9,1,1,0,852,0,138
1,253.0,9,1,1,0,852,0,138
1,254.0,9,1,1,0,852,0,138
1,255.0,9,1,1,0,852,0,138
1,256.0,9,1,1,0,852,0,138
1,257.0,9,1,1,0,852,0,138
1,258.0,9,1,0,0,852,0,139
2,1.0,0,1,11,0,989,0,0
2,2.0,0,1,12,0,988,0,0
2,3.0,0,1,13,0,987,0,0
2,4.0,0,1,13,0,987,0,0
2,5.0,0,1,15,0,985,0,0
2,6.0,0,1,15,0,985,0,0
2,7.0,1,1,18,0,981,0,0
2,8.0,1,1,22,0,977,0,0
2,9.0,3,1,22,0,975,0,0
2,10.0,3,1,22,0,975,0,0
2,11.0,3,1,22,0,975,0,0
2,12.0,3,1,23,0,974,0,0
2,13.0,4,1,23,0,973,0,0
2,14.0,5,1,25,0,970,0,0
2,15.0,6,1,24,0,970,0,0
2,16.0,8,1,25,0,966,0,1
2,17.0,8,1,30,0,961,0,1
2,18.0,9,1,30,0,960,0,1
2,19.0,9,1,30,0,960,0,1
2,20.0,9,1,31,0,959,0,1
2,21.0,12,1,25,0,958,0,5
2,22.0,13,1,25,0,957,0,5
2,23.0,13,1,25,0,957,0,5
2,24.0,15,1,24,0,955,0,6
2,25.0,16,1,23,0,955,0,6
2,26.0,17,1,21,0,955,0,7
2,27.0,18,1,22,0,953,0,7
2,28.0,18,1,23,0,951,0,8
2,29.0,18,1,20,0,951,0,11
2,30.0,18,1,20,0,950,0,12
2,31.0,19,1,19,0,950,0,12
2,32.0,19,1,22,0,947,0,12
2,33.0,20,1,20,0,947,0,13
2,34.0,21,1,18,0,947,0,14
2,35.0,22,1,16,0,947,0,15
2,36.0,23,1,19,0,943,0,15
2,37.0,23,1,19,0,942,0,16
2,38.0,24,1,15,0,942,0,19
2,39.0,24,1,16,0,940,0,20
2,40.0,24,1,17,0,939,0,20
2,41.0,25,1,16,0,939,0,20
2,42.0,25,1,17,0,937,0,21
2,43.0,28,1,13,0,937,0,22
2,44.0,29,1,13,0,936,0,22
2,45.0,29,1,13,0,936,0,22
2,46.0,30,1,13,0,935,0,22
2,47.0,30,1,14,0,934,0,22
2,48.0,31,1,13,0,933,0,23
2,49.0,32,1,12,0,932,0,24
2,50.0,32,1,10,0,932,0,26
2,51.0,32,1,10,0,932,0,26
2,52.0,32,1,10,0,932,0,26
2,53.0,32,1,9,0,932,0,27
2,54.0,33,1,8,0,932,0,27
2,55.0,33,1,8,0,932,0,27
2,56.0,33,1,8,0,932,0,27
2,57.0,35,1,7,0,931,0,27
2,58.0,35,1,6,0,931,0,28
2,59.0,36,1,5,0,931,0,28
2,60.0,36,1,4,0,931,0,29
2,61.0,36,1,4,0,931,0,29
2,62.0,36,1,5,0,930,0,29
2,63.0,36,1,4,0,930,0,30
2,64.0,36,1,5,0,929,0,30
2,65.0,36,1,4,0,929,0,31
2,66.0,36,1,4,0,929,0,31
2,67.0,36,1,4,0,929,0,31
2,68.0,36,1,5,0,928,0,31
2,69.0,36,1,4,0,928,0,32
2,70.0,36,1,4,0,928,0,32
2,71.0,37,1,3,0,928,0,32
2,72.0,38,1,2,0,928,0,32
2,73.0,38,1,2,0,928,0,32
2,74.0,38,1,2,0,928,0,32
2,75.0,38,1,2,0,928,0,32
2,76.0,38,1,2,0,928,0,32
2,77.0,38,1,2,0,928,0,32
2,78.0,38,1,2,0,928,0,32
2,79.0,38,1,2,0,928,0,32
2,80.0,38,1,2,0,928,0,32
2,81.0,38,1,2,0,928,0,32
2,82.0,38,1,2,0,928,0,32
2,83.0,38,1,2,0,928,0,32
2,84.0,38,1,2,0,928,0,32
2,85.0,38,1,2,0,927,0,33
2,86.0,38,1,2,0,927,0,33
2,87.0,38,1,2,0,927,0,33
2,88.0,38,1,1,0,927,0,34
2,89.0,38,1,0,0,927,0,35
